influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		
0.000000000000000000e+00 7.841586706748329333e-06 1.408561529491070274e+00 1.568203834670424056e-13 3.075728245515055457e-12 1.166487343862909531e+00 0.000000000000000000e+00 5.778990542726850643e-01 8.565220636321743686e-03 7.661836667645576732e-08 3.149375276242230903e+00 8.887596631257207447e-01 0.000000000000000000e+00 1.362209760509626487e-03 1.531976268751415460e-01 1.613074472676241248e-06 6.416110778929690782e-15 2.108374823876950910e-01 0.000000000000000000e+00 9.650187924111326865e+00 4.208501748117670571e-07 2.493552056610844484e-10 2.241792120264050718e-03 8.456681903245664600e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.946152864939804934e-06 1.538803086330354564e+00 4.922123317079166784e-13 1.135765364189556452e-12 1.447135101081584496e+00 0.000000000000000000e+00 1.092901541009845268e+00 5.730417654302625771e-03 2.290044030983453193e-08 2.978816154838190400e+00 9.851916182548730028e-01 0.000000000000000000e+00 8.723683562208454575e-04 1.556897603659696816e-01 1.859961660659747001e-06 3.464730766119775884e-15 8.654519836899389473e-02 0.000000000000000000e+00 9.522194374918024451e+00 4.166551746207576678e-07 4.194622860161193781e-10 8.664580453693546125e-03 8.537708156424656636e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.631179798614741628e-05 1.854104967534236259e+00 6.499184055166704296e-12 3.486278730078284262e-13 1.441202867063804627e+00 0.000000000000000000e+00 1.276351561290850256e+00 6.348165484919014029e-03 3.898808055211771288e-09 3.331865815933979125e+00 6.396216902112767944e-01 0.000000000000000000e+00 2.327440013339351660e-04 1.538324993798934337e-01 1.838291635576231518e-06 2.354805085855757292e-15 8.991240027569041837e-02 0.000000000000000000e+00 9.774484629743108499e+00 1.035576859977180937e-06 3.406454496237280035e-10 5.402757070339387312e-03 9.282028077744060468e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.485404771069073679e-05 1.816205303363517931e+00 5.545064692456389573e-12 3.647258993176653143e-13 1.440257131139129232e+00 0.000000000000000000e+00 1.114165365669360197e+00 1.541322670259728626e-02 2.877348108017136250e-09 2.931105866296366269e+00 6.551932100015560589e-01 0.000000000000000000e+00 9.582446436741415708e-04 1.524981236464028819e-03 6.554736376809474586e-07 2.759251469942992721e-15 3.880347336552859572e-01 0.000000000000000000e+00 9.002242702303957955e+00 2.002367707554119951e-07 1.339553534511872884e-10 1.714284701125629072e-03 9.380950485414379258e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.048688417689028722e-05 2.556971321132226471e+00 4.609405999057942013e-13 3.974178563329016943e-13 3.374613814027920267e-01 0.000000000000000000e+00 1.215403437978768375e+00 4.319871002948433292e-02 1.344577293165713560e-08 2.550319600472438442e+00 9.261800624051779174e-01 0.000000000000000000e+00 9.423312797033695431e-04 1.933374849891064066e-03 4.925525176694929075e-06 3.698210772474703652e-15 2.553486933850887541e-01 0.000000000000000000e+00 8.978612465549835164e+00 2.119845819123785283e-06 2.826110343632209874e-10 3.648140981114121498e-04 9.257015299476860193e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.304343567778381721e-05 2.442648786178518883e+00 1.014010246811248406e-12 5.068390904286757390e-14 9.079701449050363582e-01 0.000000000000000000e+00 1.835366421477229171e+00 3.661550805217796134e-02 1.042655765565771366e-08 2.756068769389916184e+00 7.575669891217522434e-01 0.000000000000000000e+00 2.980132240904812078e-03 6.476099482203190490e-04 1.643909731100671185e-05 5.629136519629653109e-14 2.971417868515365823e-01 0.000000000000000000e+00 9.069284283263382207e+00 2.223499672563168966e-06 2.797922399543250234e-10 6.841728178466656429e-02 9.253947264737419687e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.842955916011952206e-05 1.535628278717457995e+00 3.885809048360127599e-13 3.144580734473163918e-12 8.577581310117945446e-01 0.000000000000000000e+00 9.876262655818501823e-01 9.309417751192207782e-03 8.032294546910102374e-09 2.573293754488715113e+00 9.624066639860200389e-01 0.000000000000000000e+00 2.682435249556042005e-03 2.527831666240866210e-03 1.317100183844724089e-05 4.512158660727624544e-13 2.072544523690110496e-01 0.000000000000000000e+00 9.132710169084566232e+00 4.423941071247942341e-06 2.676741726090731661e-10 4.390759997161432573e-03 9.119790388730679709e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.658458203364159182e-05 1.821685664352240108e+00 1.951458043182055417e-13 1.455763921418416488e-12 1.499924332903562751e+00 0.000000000000000000e+00 1.147184120400737140e+00 6.211657903855983751e-03 1.216932856890645010e-09 2.595103569045162040e+00 9.700455051900684911e-01 0.000000000000000000e+00 2.121514696900803250e-03 2.025960970514971166e-03 1.237387312834925048e-05 2.911097163797380348e-13 3.248885691300513329e-02 0.000000000000000000e+00 9.355655838157600712e+00 3.523700470547506895e-06 9.030539223023836031e-10 6.731510624557322103e-03 9.843604177435414826e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.492796524897371957e-05 1.810355257079675262e+00 1.850781698341240528e-13 3.301131152239237642e-12 1.172844222873287379e+00 0.000000000000000000e+00 1.284926426760142792e+00 2.010412991400703508e-02 1.526611391445335738e-09 2.737270102087800971e+00 8.725970264666146337e-01 0.000000000000000000e+00 4.790305755259595985e-04 3.593340266104954358e-04 8.445469765020668644e-06 8.407118353562216032e-13 4.309804348595869250e-02 0.000000000000000000e+00 8.962388100296738713e+00 1.247635589776760846e-05 1.967462473459509503e-10 1.930982491020541859e-03 9.880341967418873494e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.675625419284501336e-05 1.595379305488152655e+00 2.274586325292048680e-13 7.376674834827587726e-13 5.816770521262273341e-01 0.000000000000000000e+00 6.919546446766127179e-01 3.633461627742071154e-02 5.244580194104909760e-09 2.985197106333102646e+00 1.000491935524675746e+00 0.000000000000000000e+00 1.228764325046597088e-03 1.119492688696304339e-03 2.988791721912528936e-06 8.133765431481885800e-13 1.082638574519139557e-02 0.000000000000000000e+00 8.717628001586195552e+00 1.452541620298918794e-05 2.091827087615021951e-10 7.294850344881421977e-02 9.822723134569663728e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.494322884941386464e-06 1.684783879142729424e+00 6.835669554153130104e-13 4.724533085159830144e-12 6.079466530558857995e-01 0.000000000000000000e+00 6.687500786216591386e-01 3.648395270846224031e-02 1.092835596210919464e-09 2.632109099449764233e+00 1.104460562971799176e+00 0.000000000000000000e+00 4.705262935738899546e-03 6.274443721313506487e-06 3.837340000637443885e-05 1.249297596277863914e-12 2.869747719859678560e-03 0.000000000000000000e+00 9.554568457908265700e+00 1.531044135156365104e-05 6.719372420388737464e-11 3.522743249085717038e-02 9.384298985383612290e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.538010758504930427e-06 1.679443620325741904e+00 5.609330187287034715e-13 3.866947909315922726e-13 9.919329637430039925e-01 0.000000000000000000e+00 7.854432004029412440e-01 1.653807202290504333e-02 2.992832466501934290e-10 3.750588845847205199e+00 1.053707106322076648e+00 0.000000000000000000e+00 7.242218523863557487e-03 5.900664199423802793e-05 2.754686492681507914e-05 2.678727573065939597e-13 1.914594925039809874e-03 0.000000000000000000e+00 9.869128864951301594e+00 1.249818333888578508e-05 2.595944898855133169e-10 1.825753385935675877e-02 6.952814819277794101e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.239548343109473707e-06 1.617813973019512686e+00 4.967887794838864417e-13 2.228464744832528794e-13 1.023972604653786922e+00 0.000000000000000000e+00 6.741305177015898265e-01 2.125527680998358648e-01 2.795101521887356976e-08 2.184340226061207701e+00 9.582516084940001511e-01 0.000000000000000000e+00 1.238422370726067062e-01 5.506079859944189737e-05 1.200369666352379016e-05 1.280091379987755230e-14 4.038145673127509390e-03 0.000000000000000000e+00 9.925731355888490981e+00 1.364887735964664827e-05 1.469832460834661353e-10 4.860289598772637304e-02 9.759789634536717884e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.643398554074553571e-06 1.583399859313325830e+00 3.255152269372469784e-12 2.184950528995922479e-13 1.515077172782357984e+00 0.000000000000000000e+00 1.041097447842948220e+00 1.772624794724360353e-01 2.620533684671696423e-08 2.617724701199275916e+00 9.018877599559612657e-01 0.000000000000000000e+00 1.335172587852149484e-01 2.257484142680637492e-05 5.293831290407559689e-04 4.539920006861441579e-13 1.015204932728818940e-02 0.000000000000000000e+00 9.199137624353538101e+00 3.291480449300098980e-06 1.339896158244632062e-10 4.711674709995217897e-02 9.791318184681864878e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.486198815815422204e-06 1.617360301193927929e+00 1.011678488257575991e-12 1.659014868752353708e-12 5.851465443375954978e-01 0.000000000000000000e+00 7.840167830070716715e-01 1.561702902505519852e-01 9.791059313178560954e-08 2.561750442132463501e+00 8.690777451222946315e-01 0.000000000000000000e+00 6.435581243671931184e-02 3.792153141529050047e-05 5.317926075909477218e-04 3.276797316640652885e-12 3.884786113931462670e-02 0.000000000000000000e+00 8.504167604403120251e+00 6.032773956935945194e-06 1.211592912332812786e-10 1.761020833686958720e-01 9.463284852239988609e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.665881399485244220e-06 1.830519878696694080e+00 1.262929100116565942e-11 5.403672379292359645e-12 5.786299643977936835e-01 0.000000000000000000e+00 8.502756020791447655e-01 1.224988788503966752e-01 6.846026469142233781e-08 3.123123594782132084e+00 7.909127879535320371e-01 0.000000000000000000e+00 1.574632289856791809e-02 1.818969280917049773e-05 9.196801623528110762e-04 2.413317766793617871e-12 1.462681111833054326e-01 0.000000000000000000e+00 8.560205794788135591e+00 4.260703428284655451e-06 1.061497216931870892e-10 1.578625618841343892e-01 9.195903510562768446e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.141067686786083181e-06 1.602856629681933764e+00 1.961139408819656003e-11 7.500888293841311353e-12 1.148184449953762121e+00 0.000000000000000000e+00 8.663808378766632012e-01 4.287290371623745516e-02 8.959624115451914278e-08 3.147060794225316371e+00 8.598823846615480937e-01 0.000000000000000000e+00 1.433760145619066353e-02 7.160620832794424269e-04 8.622681585202183465e-04 8.471879917085401858e-14 3.024126256671087840e-03 0.000000000000000000e+00 8.701973444107983013e+00 8.122218198216370243e-05 9.546305621811487977e-11 1.724972635049159264e-01 9.044556063019422609e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.595440211730175541e-06 1.626758596235160947e+00 1.263055037370207562e-11 3.681092071197025022e-12 8.554585511431360700e-01 0.000000000000000000e+00 7.693597258958955187e-01 3.310498640970706979e-02 2.086814991555520599e-08 3.085564095105332250e+00 1.027396646971735716e+00 0.000000000000000000e+00 3.623837370928603002e-02 1.748199175834891383e-04 6.046617154047865617e-04 2.742351645633023426e-14 2.338452503954762394e-04 0.000000000000000000e+00 8.800952602381347134e+00 1.861428220396672470e-04 7.800434103811203065e-11 1.109628940636137456e-01 8.720182391695287194e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.079700479631180059e-06 2.400692292146868745e+00 7.331908611233353205e-11 6.782368960426201977e-13 1.026462213101130727e+00 0.000000000000000000e+00 1.310142430564176230e+00 3.358870241697127501e-02 3.751672322074889474e-08 2.856136716738585157e+00 1.139627208270862946e+00 0.000000000000000000e+00 6.312620362283684339e-02 7.141160162669907296e-05 5.588742660214517230e-04 3.044598995408551373e-14 7.650410121857332667e-04 0.000000000000000000e+00 8.423213083246459121e+00 1.313244671129699861e-04 8.428937675991317903e-12 1.061612187061257984e-01 8.684465215856507214e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.917187271709646881e-06 1.880369363294820850e+00 1.192855440346601610e-09 4.295241373708523746e-13 1.165112953966616738e+00 0.000000000000000000e+00 1.051367955582166891e+00 7.351064913001338630e-02 3.381460344598577408e-08 2.401531790575387237e+00 1.031300573322951220e+00 0.000000000000000000e+00 5.174301176813587283e-02 9.844603832344214279e-05 4.704033817018373354e-04 1.903741083985992522e-15 1.132315072819851335e-03 0.000000000000000000e+00 9.252080049016850438e+00 5.385113044741529701e-05 5.561312129890541827e-11 1.105979686629060404e-01 9.268969398383122282e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.889369143778491894e-07 1.759324274505148278e+00 2.916867617960823007e-09 1.819410862979953993e-13 1.005851785435103896e+00 0.000000000000000000e+00 1.189870178861028194e+00 1.493438204711942108e-01 3.618862345493249179e-08 2.711066351734622959e+00 1.309467044083265641e+00 0.000000000000000000e+00 2.481289475381757981e-02 1.046087770178334833e-04 6.004781815453646716e-04 7.923009714331766368e-15 2.416892068940443869e-04 0.000000000000000000e+00 9.681765891504705124e+00 1.214859768022666695e-04 1.867141224875453539e-12 2.152565658202277021e-01 9.160839025769586641e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.916953609602949695e-07 1.518195172019844108e+00 9.169488729142105211e-09 4.690096683968138193e-13 1.529940326837824660e+00 0.000000000000000000e+00 8.223318661559757548e-01 6.460946531738552545e-02 2.535350812484569678e-08 2.647530453729152189e+00 1.189556008398670706e+00 0.000000000000000000e+00 1.493050327427204553e-02 5.053207356619361743e-04 3.381878619324928201e-04 3.876468154058982809e-15 4.643088330407527803e-04 0.000000000000000000e+00 9.759260143135824350e+00 1.006752906299444075e-04 6.524161320838535419e-13 3.626674274298808953e-01 9.842026719687190450e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.815990216803806116e-05 1.679890215060048320e+00 6.847018260429670596e-08 7.293785154496030956e-12 9.093414746380763525e-01 0.000000000000000000e+00 8.013923815584597099e-01 1.297417343025197844e-02 7.842694552465146019e-09 2.547600212748848403e+00 1.297648067855656562e+00 0.000000000000000000e+00 1.090583716640830016e-02 1.468415702590756882e-03 1.021972484974046011e-06 5.594354716024694637e-15 1.118478655963388567e-04 0.000000000000000000e+00 9.583914573967081907e+00 4.571917321871130709e-05 3.214012301703890753e-13 1.240952159094442508e-02 9.601649839655243213e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.338948954217426247e-05 1.469992511476943875e+00 1.418754746486167106e-08 9.184945735786147927e-12 1.098277042945511317e+00 0.000000000000000000e+00 9.449786021663675317e-01 1.527009637113980675e-02 6.000711875614338593e-09 2.522689117028946715e+00 1.244017151047743797e+00 0.000000000000000000e+00 6.350499408833356826e-03 1.475251442984642364e-03 7.259659084001463723e-08 7.274350745643742276e-15 1.016303722636434690e-04 0.000000000000000000e+00 9.445777177344840680e+00 1.419745031628873553e-05 8.581859592537047063e-11 2.920008854114205122e-03 9.832178275397831513e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.762260307787841429e-05 1.417957548136737467e+00 1.544017197138282299e-08 7.156641693938394884e-12 1.157821619669326951e+00 0.000000000000000000e+00 9.061374517745943713e-01 9.870164669770715993e-02 8.063963957687028676e-10 2.653257287530275566e+00 1.109621324648215168e+00 0.000000000000000000e+00 9.738540326382218518e-03 1.218405241124453372e-04 3.705795360430225352e-07 3.504930556083168498e-14 2.742498009387477889e-04 0.000000000000000000e+00 9.643696930228228936e+00 3.158628027493545439e-05 6.358311873749962141e-11 5.878705612059539030e-03 9.733410083529644652e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.594945394986162657e-03 1.876291535781839936e+00 6.034954973549703801e-08 2.101432980666636050e-11 1.047747167538970459e+00 0.000000000000000000e+00 1.265598295007050345e+00 1.060382373978212833e-01 3.817283273223709545e-11 2.441298159819384139e+00 1.031569725894438072e+00 0.000000000000000000e+00 3.501444748881001739e-03 4.189876790320508484e-05 1.340920258044965540e-06 1.039174024002482790e-12 6.991178028597630142e-04 0.000000000000000000e+00 9.683564319585297397e+00 1.268285315188498297e-08 1.240754792309168066e-10 7.226260340913849643e-04 9.996665237953939354e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.596466034981538072e-03 1.929765553983678439e+00 2.926583626268883584e-07 1.402091418193158195e-11 9.070009139389604291e-01 0.000000000000000000e+00 9.585550426561679771e-01 6.387772478747381910e-02 5.698595466196939171e-11 2.470034299764714891e+00 1.179712182717578051e+00 0.000000000000000000e+00 2.334599695147840381e-02 1.906956033389276968e-05 4.273369504384873928e-06 1.188513127579569292e-13 6.531291964046291197e-04 0.000000000000000000e+00 9.497371892776191871e+00 7.014628408958263576e-09 1.556635256445607898e-10 1.119676895814503527e-03 9.983526107745619882e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.316205518090147499e-02 1.729233158626362510e+00 1.596655896917593803e-07 4.800697517312325030e-11 1.627753306127361022e+00 0.000000000000000000e+00 9.320278044481888902e-01 5.728813044659419179e-02 5.931914550377858321e-11 2.731962170585738203e+00 1.082303953147638609e+00 0.000000000000000000e+00 4.921044682534851840e-03 1.720033101032743576e-05 1.394989655016895049e-05 5.835573767164123814e-13 3.347161304015104297e-04 0.000000000000000000e+00 9.598129088257813635e+00 7.255724019457431518e-09 1.699466598999368585e-08 6.794877604216956581e-04 9.734748431088206644e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.357601261517051364e-02 1.336941525297171696e+00 5.677585038471529404e-08 3.407412473192628752e-11 1.089421885758321995e+00 0.000000000000000000e+00 7.948327346601027354e-01 1.507513270951706640e-02 1.026604692042429295e-10 2.693928543825038435e+00 1.028879087792387015e+00 0.000000000000000000e+00 4.798798849261228135e-03 6.661304401881574025e-05 1.056158838834862906e-05 2.800802410513220130e-12 1.252745542767245285e-02 0.000000000000000000e+00 9.432124115690569965e+00 1.512274541480746044e-10 2.137232546909315470e-08 3.253634236292042830e-03 9.059639011853755974e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.406502990688239377e-02 1.214661226516121850e+00 6.725156905901908247e-08 4.017887398319954162e-11 1.340481650742305186e+00 0.000000000000000000e+00 6.217573392803551480e-01 1.314946006850388829e-02 1.090795654761958593e-10 2.482171327017617557e+00 7.388296055954022279e-01 0.000000000000000000e+00 6.141607948102881243e-03 2.187993066003784647e-05 6.413314181588129445e-05 3.412958602496765545e-12 1.014224585406938578e-02 0.000000000000000000e+00 9.391136254799111072e+00 5.383421934439989438e-11 5.294694869519114193e-08 8.391448110195336152e-02 7.330753758850684143e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.991609581014197300e-02 1.696581438059409086e+00 7.142587331231937436e-08 1.047602820786404000e-10 1.485890676239284058e+00 0.000000000000000000e+00 7.193349724597927208e-01 2.972705486909236680e-02 8.614042201242658950e-11 2.392277362292282383e+00 8.584417819544631900e-01 0.000000000000000000e+00 3.965257916058679243e-03 2.943644103056543843e-05 3.012990230330782588e-06 3.573151855708871245e-12 2.407867361160959379e-03 0.000000000000000000e+00 9.353968440257117933e+00 8.238006280319060512e-11 7.043460842783584123e-08 8.439122513494548561e-02 9.489324249656121424e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.812689050551744091e-02 1.682975812171329633e+00 5.062402159151154947e-08 1.127705480692748205e-10 1.646789763876028934e+00 0.000000000000000000e+00 1.951437995831259986e+00 9.411097978140863657e-03 2.868416693019217658e-10 2.963623531507296516e+00 9.005251962338891580e-01 0.000000000000000000e+00 6.914258805391557648e-03 3.515914188727839538e-05 1.704021875873226760e-06 2.451459278953544597e-12 3.725327868794829980e-03 0.000000000000000000e+00 9.700851444879022623e+00 2.168665773842199966e-10 5.564597780410272021e-08 6.090566264229976129e-02 9.898087822087294541e+00 0.000000000000000000e+00
