word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	
9.913498441886499535e+00 9.745932703969605981e+00 9.975828114558098036e+00 7.005827280359602227e+00 8.697446092491430747e+00
9.996596025669115093e+00 9.770713702018079871e+00 9.960335747487402358e+00 4.730915471304533604e+00 8.077459212811216815e+00
9.986874148111585470e+00 9.921968652926734578e+00 9.938470314780824211e+00 5.884504825892264535e+00 8.196002301616266195e+00
9.959352350496217809e+00 9.968007105704023374e+00 9.992007571555760137e+00 9.639845494646511526e+00 8.090252595910989442e+00
9.971790620222028778e+00 9.971022853600928215e+00 9.943082284789472425e+00 9.700788501188061019e+00 9.135330936972996696e+00
9.978393751036568560e+00 9.901328288269661826e+00 9.937016694650306903e+00 7.301929873634136037e+00 6.758666171394398958e+00
9.989086703351821583e+00 9.981266578914770093e+00 9.937320908856539958e+00 6.699020243477974645e+00 7.657370478652109291e+00
9.994536824875453362e+00 9.964978090276991551e+00 9.989558994310248963e+00 9.414627370419646368e+00 9.841227149355452397e+00
9.994426858453818951e+00 9.961194998303776416e+00 9.991625694889304299e+00 8.633448587598648416e+00 9.742898662313127289e+00
9.991930963386121078e+00 9.978721529299619419e+00 9.923517839597810308e+00 8.412858780309052875e+00 9.833919139413644928e+00
9.998221512883345596e+00 9.929579580241366443e+00 9.926443156898026032e+00 7.691263655528629783e+00 7.598775402909215160e+00
9.993415519112923917e+00 9.883171553799305897e+00 9.969124365517487263e+00 7.834083038720674352e+00 5.406029672790763740e+00
9.988783520288023965e+00 9.868947795064983097e+00 9.950393917830501422e+00 8.028496204556349269e+00 9.988973255936915763e+00
9.987873782059834227e+00 9.956352951376201688e+00 9.966732390865349345e+00 9.074877050486753305e+00 9.278345516332652920e+00
9.980016473822770351e+00 9.992878266308185431e+00 9.965607346976034009e+00 7.688315302687668051e+00 8.255943503717769971e+00
9.969894140056746679e+00 9.664455293773814404e+00 9.907649081952229153e+00 6.861283781872559828e+00 9.322929699884140220e+00
9.975077509296546907e+00 9.786751121560515188e+00 9.916052904471570173e+00 6.844161562788086073e+00 9.955043313974996977e+00
9.891797040357269921e+00 9.833557597093170344e+00 9.987054355988366439e+00 5.243285666364405628e+00 6.787970898701157552e+00
9.943696038972975160e+00 9.931066874141242451e+00 9.981768323953749800e+00 5.123347481450221785e+00 9.329455127975446516e+00
9.962161891469804686e+00 9.927484834846136863e+00 9.964317958865283487e+00 6.801951794012439656e+00 9.558246789636873686e+00
9.933260114196796664e+00 9.987491375505232583e+00 9.942671449157707286e+00 7.388823017054488851e+00 7.926753244674081600e+00
9.932403815435810301e+00 9.986010856620515241e+00 9.907985803951802950e+00 7.573560235356243453e+00 7.060488165975379538e+00
9.983845424506046839e+00 9.995172201922047250e+00 9.918288197987129351e+00 8.610847502982796442e+00 8.421736966241798683e+00
9.920381175130197349e+00 9.910807345652594691e+00 9.947742956747381626e+00 8.170578691815036265e+00 7.002440493435309499e+00
9.993198138744071812e+00 9.922663630991152672e+00 9.943819949627842547e+00 9.559207109348115239e+00 5.547748848066300198e+00
9.995981754174264822e+00 9.966829481210972119e+00 9.941384813624747352e+00 7.113151089773152691e+00 5.835856567567903497e+00
9.990999971115805067e+00 9.954358780697072362e+00 9.886132407463595229e+00 9.058033572727278937e+00 7.904782768858183317e+00
9.930843559215597693e+00 9.976690616326356675e+00 9.945462834300935029e+00 9.994017072896285825e+00 4.656186767883068178e+00
9.962805054326990373e+00 9.984624380487945317e+00 9.995763986757191688e+00 7.236879622628237030e+00 6.096922729553541309e+00
9.986519752766435332e+00 9.901754053336626171e+00 9.977206986752539919e+00 6.770494457633793317e+00 6.502049541602002769e+00
9.991754887170705146e+00 9.897654454094114485e+00 9.975023593383909315e+00 7.711719698086456631e+00 7.775805712501633771e+00
9.940502061157266311e+00 9.858769458932361118e+00 9.999885518155881670e+00 8.360153504026337501e+00 5.199509836914661065e+00
9.948002927688456509e+00 9.980180072305962824e+00 9.979397149744400508e+00 8.793506778009653857e+00 8.457525247128215184e+00
9.957930494009426425e+00 9.912164608320885861e+00 9.949523220972919191e+00 7.851782163534213765e+00 7.684987387103199730e+00
9.923754934297136288e+00 9.748249092407066385e+00 9.938149408508358817e+00 7.298855819212679563e+00 8.947526723540905280e+00
9.965550431912213014e+00 9.864956891619101498e+00 9.962159407162086922e+00 5.531857405344855927e+00 9.088168844783343303e+00
9.931636597008914435e+00 9.867579657925617198e+00 9.916613377388264539e+00 6.139917502092281154e+00 8.141806799644877302e+00
9.923433458530910301e+00 9.930384145075027646e+00 9.999892410207715798e+00 6.640054628034423700e+00 6.811674796859441550e+00
9.915664781786796667e+00 9.992124492594385288e+00 9.975166598095384529e+00 6.300760751766796730e+00 6.889068530716464522e+00
9.973157204155629785e+00 9.997505072014192251e+00 9.996028337011940934e+00 7.224778907984948262e+00 7.357860473973638626e+00
9.988973080063930254e+00 9.991847083767304127e+00 9.945688257071404692e+00 7.755125674411549319e+00 6.677523733115008575e+00
9.959088737191775564e+00 9.910829701434854755e+00 9.949652430673877390e+00 7.572259734795441233e+00 9.955948517792233332e+00
9.970231710814671189e+00 9.906578152548766170e+00 9.987241568188084173e+00 9.857414665814928867e+00 9.933810071109347106e+00
9.824457622940563795e+00 9.969405357913437626e+00 9.988958318010077164e+00 9.868389171032914575e+00 6.898657273721517491e+00
9.776160097967093066e+00 9.980791179377956013e+00 9.994809271597755895e+00 8.610948828958248313e+00 7.186892701900992719e+00
9.909544369710985734e+00 9.951192164468064760e+00 9.995598905189574168e+00 7.009282440068726139e+00 9.651862823803025293e+00
9.955007184698947853e+00 9.902118543870095380e+00 9.979625823824145314e+00 7.888130875757284777e+00 9.199484867483036510e+00
9.976854421157849373e+00 9.950027293821108287e+00 9.981754998799535983e+00 9.123845751312039454e+00 9.163559125873096178e+00
9.997852500649345941e+00 9.909863896192053545e+00 9.939159593529998560e+00 8.786872413870822740e+00 9.342066113031656016e+00
9.979707107267394406e+00 9.885797795148821621e+00 9.985722662750294631e+00 7.522584475141598226e+00 4.443837791986336327e+00
9.973555634725920882e+00 9.948525011016648989e+00 9.998481169484872311e+00 4.935079411346413814e+00 8.585095909716647711e+00
9.948056674332431015e+00 9.984676279862894077e+00 9.987832279587296469e+00 9.559615078037685620e+00 7.038625384594952905e+00
9.998817331619308746e+00 9.992640170488414242e+00 9.995828465668679996e+00 9.711920567911793256e+00 6.883577536710555833e+00
9.996716959370003153e+00 9.970357901637472153e+00 9.995738072702113897e+00 8.353637333975244772e+00 6.542297971037337234e+00
9.995354015660298685e+00 9.959563372276759807e+00 9.952958725413640906e+00 4.939616385617990879e+00 8.074071652113627096e+00
9.974370879990260619e+00 9.972181434460804184e+00 9.940579411516608843e+00 8.603924562768872519e+00 7.268553391758403315e+00
9.944467449541413373e+00 9.978112599784344283e+00 9.775200850339681224e+00 7.198658399301690380e+00 9.473304286340264113e+00
9.968978612556767871e+00 9.897810766962857443e+00 9.788065319590680602e+00 8.857112795699769947e+00 9.798736920429288233e+00
9.987048393177916594e+00 9.788764027532753431e+00 9.972116534714990266e+00 9.461926073699512330e+00 5.173792130453608529e+00
9.964627375064186054e+00 9.968186032760408821e+00 9.971865292970548467e+00 9.106780431938505060e+00 9.326825451541788325e+00
9.961755722035800176e+00 9.913458403083748038e+00 9.978294268846816806e+00 8.903426870428903683e+00 6.256667802634410691e+00
9.966441419241411026e+00 9.995084552645870701e+00 9.993653515671114818e+00 9.943353510549862051e+00 8.393644069720091139e+00
9.992451759341506090e+00 9.885998250712889401e+00 9.959074296565921358e+00 7.630909456366222976e+00 7.469521196874580937e+00
9.979879341725771624e+00 9.951709307198859378e+00 9.936658190576208582e+00 7.433044060075776116e+00 9.373038593719146050e+00
9.976817162526895544e+00 9.903951932122343038e+00 9.914294926179387346e+00 7.645025726693178036e+00 4.901722070302508172e+00
9.997723133452870670e+00 9.776361941498713293e+00 9.962830785732030847e+00 9.114189070432777484e+00 8.105526711233952852e+00
9.990770305688691622e+00 9.810016906871927844e+00 9.971305268968917446e+00 8.698252155986528678e+00 9.120938022423363378e+00
9.976129732727841315e+00 9.823743090231021213e+00 9.996989800397022563e+00 8.251209914091459652e+00 9.260701601005264294e+00
9.977290479968184300e+00 9.912975851525882121e+00 9.984410954778402569e+00 8.361808937815464304e+00 8.585177116836625544e+00
9.983456115628737138e+00 9.868424372811588796e+00 9.972756625720144541e+00 7.107277459317783652e+00 6.374530097888385427e+00
9.988356536894366755e+00 9.926030109308637606e+00 9.918467870033447653e+00 6.989028951236400999e+00 6.407629432731861918e+00
9.999518600220360653e+00 9.648549083084107636e+00 9.911137865582988482e+00 7.345228294437523786e+00 7.416860284993312291e+00
9.977421442718133804e+00 9.557869531173651012e+00 9.903527430420394850e+00 6.086526282039708136e+00 9.321919259628742793e+00
9.940867889583094197e+00 9.376949694863816021e+00 9.891934578925669186e+00 9.894921462858535577e+00 4.776561514194216151e+00
9.911808988490927064e+00 9.974681873858786574e+00 9.934662715036900238e+00 8.078272810049746511e+00 9.189245484295563315e+00
9.924598965650559990e+00 9.918515560228639671e+00 9.953680667336410437e+00 6.540795455304187378e+00 8.417723394583246588e+00
9.984023705169178697e+00 9.969703882066845324e+00 9.847330422550484741e+00 6.887056379653003546e+00 7.317404099123162808e+00
9.979724362445820063e+00 9.918828992536363742e+00 9.916610199917904822e+00 9.109826235585025245e+00 8.665315242854937594e+00
9.961859542737270701e+00 9.995881616711281836e+00 9.966291575301729821e+00 9.194718619359530720e+00 9.653365193164836100e+00
9.948406015805780100e+00 9.751746122804588524e+00 9.928639409606462962e+00 9.072800489053575390e+00 9.876740041019939298e+00
9.952704516767729714e+00 9.709935816618775917e+00 9.968270911856119909e+00 9.173197924867967146e+00 9.969961860512132290e+00
9.985844552108623873e+00 9.955627688787270557e+00 9.966916573077943653e+00 9.291582791821841880e+00 7.271150808040991009e+00
9.969651285870591906e+00 9.957456115051181555e+00 9.984265702301335921e+00 7.814382662937062740e+00 7.994003660165139635e+00
9.967757815079117734e+00 9.993727594595391395e+00 9.959062233176396717e+00 9.152387328986852921e+00 4.331526522353868813e+00
9.968262340116769593e+00 9.988358876722736923e+00 9.892975267359592095e+00 7.770333834929546768e+00 5.084727699387713074e+00
9.999125063638008015e+00 9.983074011868833253e+00 9.891808337559906406e+00 7.886380715927414187e+00 8.556188444359163370e+00
9.979621966576402770e+00 9.946342143716520923e+00 9.815687163584017938e+00 9.521494022643878452e+00 9.454641196474602438e+00
9.952748094687887459e+00 9.988907241537072323e+00 9.833812973244180355e+00 7.794440214023165225e+00 7.192662459256111696e+00
9.976048074038891045e+00 9.760433371521605395e+00 9.947710788508381086e+00 7.738334233722802047e+00 7.845078147202235286e+00
9.971635802530906645e+00 9.972706886760956735e+00 9.939020050251629712e+00 8.679730246340605859e+00 7.512729795289231127e+00
9.968739074888953056e+00 9.873075722720791703e+00 9.973276345677424715e+00 6.911040572925090331e+00 6.004530633007507667e+00
9.980648814210342223e+00 9.902893056077497036e+00 9.896277792075022006e+00 9.226916711927060533e+00 4.916075741536544363e+00
9.961674268578232017e+00 9.880845910904231033e+00 9.971177635656568228e+00 6.480571914330577776e+00 8.749111229272592993e+00
9.996201713627648644e+00 9.881919177845061242e+00 9.917694437438003163e+00 8.716098704952585763e+00 8.795000105528647083e+00
9.979667022707124246e+00 9.930137480173421238e+00 9.913046240011931687e+00 9.695076357735526784e+00 8.427842257425073313e+00
9.973924265654609655e+00 9.985743829998655841e+00 9.881021962187658048e+00 7.732850432517444084e+00 6.357593038204647051e+00
9.977421732027867307e+00 9.941868297243910746e+00 9.888337618316317190e+00 7.982901765545454609e+00 9.758012555086320816e+00
9.993648971537686165e+00 9.864572238720578312e+00 9.898916367188761001e+00 9.990143036204766958e+00 9.455440552234685825e+00
9.977215617490031718e+00 9.854022108818904613e+00 9.934705142153314128e+00 7.785503528946051688e+00 7.953994140960291226e+00
9.970907507376779222e+00 9.856939136151915193e+00 9.892903241483461230e+00 8.602304402151426999e+00 9.723836487728869216e+00
9.975713640850905506e+00 9.861483144210561491e+00 9.958118614612786246e+00 6.374223546256002848e+00 9.848818769616226376e+00
9.912846044790621036e+00 9.997164682399724001e+00 9.960532061736053322e+00 8.364528827215925944e+00 8.750807791324112017e+00
9.882783107271469802e+00 9.992322266764885441e+00 9.998380387030964656e+00 6.748657433331747058e+00 6.345730385701910947e+00
9.823855527458388082e+00 9.996938343196230647e+00 9.947434266331137920e+00 8.643491082146240956e+00 9.973025804271474115e+00
9.964509371349308253e+00 9.967940083836584364e+00 9.997227734551414002e+00 7.101755936384645196e+00 7.007632203231601409e+00
9.999513947486034837e+00 9.972363229902132531e+00 9.997769586314039003e+00 9.976216714168060662e+00 6.424438593202735248e+00
9.976470751340658083e+00 9.873976652619646188e+00 9.869866846507322933e+00 7.523570495445079942e+00 9.837302351396632005e+00
9.982888449090363991e+00 9.914209498935715459e+00 9.983636610394373889e+00 8.889735671079726842e+00 9.441662758742818795e+00
9.980752047102885882e+00 9.927451957317959597e+00 9.960848511700032049e+00 9.809110351848065790e+00 8.185747962675971934e+00
9.994943569632916081e+00 9.799734594668189303e+00 9.995093714974615295e+00 9.066134149818516619e+00 8.769659524614940693e+00
9.989613903267555273e+00 9.771987851374671408e+00 9.993489845955034312e+00 7.658399923322148695e+00 8.386813516949560565e+00
9.994841554337364542e+00 9.849094804709963569e+00 9.991990094382041221e+00 7.643483975988941914e+00 7.791769544993470298e+00
9.972404516724770573e+00 9.892197927144513514e+00 9.999354767595589166e+00 9.069975497014915788e+00 7.015812568565179319e+00
9.977012805750209878e+00 9.851548258500859134e+00 9.998459021624293896e+00 5.607210099777813817e+00 7.708234126203062253e+00
9.983253371694457812e+00 9.903187312198401315e+00 9.968223305661478406e+00 9.719089172361131901e+00 9.875696678902979642e+00
9.978018847915880229e+00 9.971398953456139580e+00 9.915163369396985615e+00 9.566203449558164706e+00 8.404006812064942267e+00
9.965035301656030242e+00 9.974906701133919640e+00 9.968720422904976175e+00 8.437784423752255236e+00 9.820163778345566641e+00
9.995198683069599355e+00 9.847897833403491674e+00 9.973227372343002273e+00 6.644641638660173655e+00 9.929820285890915699e+00
9.994750126921113420e+00 9.996281499006883564e+00 9.998751096351369938e+00 6.696134750529749269e+00 7.191725779328513646e+00
9.997643327036286109e+00 9.931392900388123834e+00 9.996632869597760873e+00 9.179317050173317227e+00 7.815140347184341252e+00
9.970975324231771353e+00 9.851536140092974847e+00 9.999216927340965455e+00 7.376662921401659467e+00 8.525543934014750747e+00
9.975078703828899052e+00 9.952762895695203227e+00 9.999049089615400732e+00 9.952045168259921581e+00 9.513567784266317773e+00
9.997107378763741892e+00 9.887090528807016554e+00 9.998316905763152462e+00 6.353655104162314160e+00 9.272587220944329189e+00
9.994591661022257156e+00 9.983627671211245058e+00 9.990121447320747805e+00 7.645997532624193127e+00 7.113466829561149396e+00
9.992400214040442208e+00 9.952522198935916720e+00 9.984385186969578996e+00 8.248487376112045411e+00 9.255991583459598715e+00
9.988829943408001455e+00 9.954810805223354819e+00 9.995167577000556136e+00 7.723311318243173851e+00 8.391124580055727478e+00
9.979468743915258955e+00 9.943756760561482722e+00 9.985008397648718059e+00 9.482292022923910935e+00 9.147757546514133864e+00
9.914915984895966261e+00 9.942793586306354570e+00 9.972861948980517255e+00 7.440286278130164632e+00 9.222713774167619505e+00
9.929657867900150592e+00 9.830049078993210898e+00 9.977327048001358278e+00 7.760798965317149190e+00 8.879376594960989522e+00
9.944791770498534689e+00 9.880286589764805782e+00 9.964787324344349884e+00 4.801085372655484740e+00 9.180770921684299424e+00
9.962043825141956077e+00 9.991215264128161522e+00 9.944441108643772509e+00 5.560526851861813391e+00 6.988079936455548591e+00
9.946329316297147116e+00 9.985303750303554438e+00 9.917163590849900956e+00 8.778897183012443151e+00 8.945696438866679756e+00
9.985951980717160836e+00 9.973082184171337516e+00 9.967720581322137008e+00 8.162458765343096445e+00 8.288497648319866684e+00
9.991965580382672130e+00 9.921148561414105060e+00 9.970711917537839142e+00 8.724563924848213858e+00 6.116668964038372458e+00
9.970320554906194843e+00 9.955216407162208014e+00 9.935563325982199601e+00 8.047135737075928219e+00 7.180404676188304691e+00
9.890004959371708537e+00 9.943465906293285528e+00 9.958720927942570356e+00 9.977432163413483934e+00 9.589180763468911906e+00
9.898705836160491600e+00 9.976147908974503764e+00 9.927070215776646833e+00 9.053593153387215153e+00 8.075382241561644747e+00
9.994536038790243992e+00 9.906575583564888987e+00 9.998260180343580217e+00 6.861552285405435825e+00 8.542471668396023787e+00
9.990910402664738399e+00 9.669360655549455785e+00 9.943837859752983732e+00 6.233283642061547170e+00 9.747752267483370758e+00
9.984551740838835343e+00 9.968645308342823697e+00 9.999995204559253281e+00 9.938422705478853203e+00 9.106017683812437369e+00
9.900923768214198617e+00 9.986397197541633020e+00 9.982968287642735916e+00 8.304892428920203074e+00 8.552148110505251921e+00
9.924655919650236413e+00 9.987073746767249460e+00 9.980486666112417637e+00 8.002084897277688569e+00 6.574936856572232813e+00
9.938589526590488887e+00 9.998215289070442324e+00 9.941706561482815729e+00 3.431845251274338704e+00 6.164356750834892651e+00
9.959213804139846360e+00 9.833854433016664842e+00 9.920345494597730962e+00 9.537497621270240700e+00 7.866635266352533407e+00
9.962194738398759242e+00 9.979210400366696376e+00 9.966781081669646269e+00 9.205425804515220634e+00 8.441501616504202943e+00
9.930616467597646491e+00 9.958867234512407407e+00 9.983933549149469400e+00 9.658128532115394904e+00 9.849528874153129721e+00
9.961840215063659798e+00 9.871322635674644630e+00 9.988331885489643014e+00 9.146126325281043634e+00 7.951986773464946978e+00
9.971257040384950088e+00 9.917948401638192024e+00 9.989783912408775279e+00 9.078564940844312758e+00 9.861616957724057997e+00
9.971867704792128251e+00 9.603471470870649895e+00 9.990584088594831158e+00 8.760308938980916338e+00 8.910309971997927292e+00
9.996997765743346420e+00 9.815737584527976622e+00 9.978706158671164062e+00 9.448886566726940828e+00 9.244970883337435552e+00
9.906260676453642944e+00 9.809726886608036267e+00 9.909209655981694453e+00 8.437378750826876939e+00 9.999173406556471022e+00
9.899020967958703565e+00 9.944530804849248895e+00 9.996158396244442912e+00 9.855480736079213600e+00 7.558202929470538400e+00
9.916948684313203088e+00 9.773993174899247904e+00 9.993329785123787445e+00 6.088695156498618033e+00 8.077998659034760109e+00
9.859396034515050644e+00 9.923308859612651744e+00 9.995757494389735598e+00 7.847166541896616110e+00 9.235767410381001241e+00
9.880588896252731956e+00 9.891078392444226708e+00 9.994470142559867654e+00 9.003807322238511546e+00 9.082122549142798817e+00
9.880848962098855992e+00 9.896765933783274960e+00 9.993035775538274379e+00 9.315364287921537922e+00 9.486389134832158732e+00
9.824936494603250026e+00 9.908504524899244714e+00 9.994731169129256187e+00 7.836106399374018316e+00 9.076139341271824534e+00
9.952939480596832311e+00 9.906616730445886532e+00 9.951469708590186869e+00 5.416311543779769089e+00 7.814895733197451122e+00
9.884212598435778929e+00 9.989132473442511539e+00 9.939355239936867648e+00 8.364221771526064941e+00 9.593458978960470063e+00
9.882054924470176971e+00 9.986791765618116656e+00 9.979563349732075039e+00 7.486525754813074585e+00 9.881982675502205993e+00
9.920747709447654827e+00 9.976550974549475370e+00 9.985425550522897709e+00 7.053575807616228488e+00 5.999338024438651829e+00
9.927479303840376801e+00 9.840484284527240888e+00 9.967891812415890840e+00 6.631978398177730938e+00 6.282434429517997465e+00
9.975582145221157049e+00 9.901671812022978969e+00 9.997697657910052271e+00 7.641866256905163191e+00 5.422595676951802446e+00
9.979817549815647837e+00 9.881869842847613938e+00 9.978916577794059606e+00 7.513235743687487478e+00 5.365544062440804396e+00
9.976553902104534188e+00 9.785722570105740203e+00 9.977909143324001917e+00 7.768812067522739895e+00 3.545248996201510572e+00
9.986592631907805995e+00 9.883742563838843864e+00 9.979831702898946943e+00 7.892704705999856962e+00 4.251501914639498558e+00
9.988890962126808049e+00 9.932295518481240038e+00 9.922263738223289664e+00 7.764868645084451515e+00 8.385603993745958107e+00
9.967831114250511604e+00 9.954858358889232761e+00 9.910465710344137591e+00 8.702785655215043548e+00 9.568455056891522759e+00
9.952170664758250851e+00 9.967356669313433670e+00 9.937443227357592335e+00 7.480857900338775401e+00 8.825313745455602543e+00
9.993579268267072990e+00 9.980119165264294878e+00 9.951841218906579911e+00 9.619983581091169356e+00 5.480385774475619698e+00
9.985226298037645165e+00 9.954281063515233896e+00 9.937048716991291997e+00 7.795349923934168146e+00 5.841873219745211010e+00
9.967586543341012018e+00 9.841065950753396407e+00 9.953784682791173566e+00 6.634335112488166430e+00 7.293089669780980167e+00
9.960337705968242972e+00 9.868213177763973221e+00 9.995196945115180753e+00 9.070990996918945726e+00 8.382667788599949432e+00
9.894117464211303670e+00 9.830665590878997051e+00 9.997916499545459246e+00 6.168314419225252365e+00 9.971741001816130989e+00
9.972139450305576247e+00 9.904203324337169434e+00 9.998916108243284029e+00 7.648420015047362241e+00 8.290455956131918214e+00
9.977437578546274111e+00 9.947692737581865785e+00 9.999466908977181490e+00 6.793192339530780721e+00 8.810637930994676736e+00
9.986917981393093058e+00 9.900966566381562473e+00 9.979506571015919647e+00 8.619408995053996492e+00 9.937641234148941294e+00
9.983451664748111298e+00 9.988780070532902400e+00 9.976952945451040833e+00 8.440873431688654449e+00 7.551843882810698183e+00
9.985740378154513763e+00 9.888030557369821949e+00 9.983650501517050913e+00 7.890956789804439708e+00 6.867133225201848212e+00
9.959587922767740409e+00 9.972379638127684132e+00 9.992479613505512503e+00 6.875137455505107020e+00 9.593395341109502539e+00
9.976118075469546653e+00 9.927092921497788325e+00 9.985718920690446865e+00 7.245243853780929832e+00 6.654018036110366907e+00
9.989361634022097647e+00 9.900667823527227185e+00 9.960859180294029613e+00 8.134739455046005929e+00 7.414144182294569063e+00
9.986797788203134019e+00 9.965572766214910061e+00 9.968085985615068978e+00 7.717483253531185916e+00 8.428546003878407689e+00
9.966939317682882660e+00 9.865772287661648932e+00 9.963828206681480282e+00 6.538937471048551053e+00 9.026590669456002303e+00
9.973364232860681966e+00 9.902169046127571761e+00 9.936617498590461395e+00 9.122152319582081503e+00 8.527337630912899868e+00
9.989622571772095228e+00 9.747593324084487421e+00 9.980021842200081039e+00 8.273792437340629746e+00 8.354076660750784811e+00
9.962951035175306558e+00 9.944993704290506997e+00 9.971570535217136211e+00 8.007074188658231506e+00 8.826906730051220507e+00
9.993771666172838408e+00 9.932587780440647052e+00 9.981964840116635429e+00 7.994840560906188998e+00 5.064517375312422409e+00
9.976228980728127027e+00 9.943444609655619715e+00 9.972813903752237863e+00 7.932079014004902007e+00 8.243004491189338978e+00
9.965517748197770587e+00 9.993970021983210827e+00 9.979545989957582464e+00 9.992526117420283072e+00 7.458644684157604843e+00
9.978146781514784180e+00 9.720656886521044981e+00 9.983162232956631854e+00 8.171884110029388637e+00 4.469922926708865596e+00
9.970105472739390962e+00 9.855884710334528620e+00 9.979266119455948214e+00 8.144660792714827124e+00 5.052166234783909360e+00
9.981065096960817229e+00 9.729542413553115665e+00 9.991046331372251288e+00 7.867221562172277416e+00 5.934774331866205621e+00
9.971764831857882427e+00 9.950039223542802347e+00 9.940663380553649731e+00 5.539156478714904353e+00 9.757939452687185877e+00
9.997897635384495274e+00 9.956802035937839079e+00 9.951656806360213992e+00 9.316143635267289724e+00 7.834413644065879367e+00
9.911224020102544330e+00 9.982285899970170462e+00 9.986314244710221999e+00 7.544772458892905043e+00 7.952163659359412051e+00
9.987238360615636523e+00 9.722163680567176058e+00 9.981184632588886885e+00 8.776261313792701912e+00 9.916515495925420254e+00
9.994119621951917054e+00 9.694869597281151385e+00 9.988904160303063051e+00 9.654020908387920485e+00 4.598827047410781965e+00
9.964788051574222649e+00 9.509986191485729989e+00 9.962976596857512135e+00 9.859823398444364173e+00 6.499227701225887444e+00
9.997751083042350828e+00 9.888449999461601081e+00 9.986092382593987793e+00 8.845823203963643522e+00 8.861977832063942628e+00
9.969894804814034117e+00 9.825073326528881879e+00 9.934376517063942202e+00 7.434245302653970100e+00 8.236622069731794227e+00
9.995929611636979573e+00 9.828250802447644929e+00 9.988577873927736661e+00 6.426919149079638238e+00 8.475298272773425623e+00
9.993697782369112659e+00 9.853215455979800197e+00 9.993558645647173222e+00 7.790534519593414586e+00 9.742003439983170310e+00
9.979064743449796993e+00 9.892807560209073259e+00 9.997984701808009689e+00 7.138682544404804098e+00 5.377895428647568643e+00
9.930136806370144953e+00 9.938535300118001459e+00 9.999866473961910529e+00 7.074537068674421114e+00 7.871317190220096904e+00
9.942557493313572081e+00 9.945472380955658664e+00 9.977985399992814308e+00 7.257118085562266785e+00 8.821776568139593877e+00
9.978221906991466383e+00 9.859938706147454823e+00 9.993097997488437301e+00 9.533291175831733355e+00 7.356200317186888604e+00
9.939872641872771197e+00 9.890654336326427654e+00 9.980154043892387250e+00 8.786369531856919934e+00 8.688080593590308709e+00
9.905419857841813780e+00 9.977234922217887103e+00 9.998192348350190883e+00 9.225302211974268474e+00 4.814736184381322559e+00
9.945088023402707478e+00 9.932678812505479016e+00 9.990429845147410504e+00 5.700168708245697324e+00 7.507267095590066219e+00
9.931375392071274177e+00 9.953112083074559635e+00 9.932461207872808728e+00 5.501496172722735167e+00 5.824678751366989538e+00
9.940912626098910465e+00 9.945371489683401123e+00 9.974849883191808431e+00 4.537044175341168994e+00 6.322010335887045862e+00
9.995095755732995357e+00 9.981518114870814529e+00 9.955783324732250250e+00 6.923993130651915351e+00 6.806965264170885099e+00
9.946146563694140852e+00 9.945415159844976927e+00 9.953185881051629380e+00 6.874518989717953055e+00 8.436413327583835553e+00
9.986544551415278193e+00 9.945012572326215050e+00 9.989341496447341484e+00 9.604033761869750663e+00 9.393991443952003806e+00
9.966677412701066885e+00 9.848571113612754502e+00 9.999926881895007114e+00 8.241943406089664137e+00 8.057525838755317693e+00
9.983166169239755305e+00 9.888934483551253152e+00 9.987759126731473813e+00 7.513754182495901546e+00 7.005816586170904081e+00
9.978101312184140426e+00 9.995102439844728792e+00 9.946830734751820557e+00 7.436242648714675774e+00 6.917080102078639214e+00
9.984273446606914959e+00 9.979239288011914510e+00 9.949036853084143317e+00 9.238933967102507694e+00 5.991183183791985556e+00
9.985129732918480272e+00 9.910823391867204180e+00 9.964204022074264699e+00 7.823884773061964282e+00 8.115341354202515234e+00
9.924865808240253884e+00 9.843844841888296671e+00 9.995982219818701608e+00 6.283691875037669128e+00 8.903750062260842313e+00
9.977563586462354195e+00 9.977438871314880942e+00 9.992752370227403702e+00 9.908899907795596818e+00 8.024396856148497292e+00
9.983745929104999917e+00 9.955440356753568310e+00 9.980336577329431691e+00 6.233798433273589623e+00 9.156632195412946373e+00
9.980736257079078300e+00 9.967292606052600590e+00 9.960635722114304258e+00 7.227928604943843816e+00 6.797670753093868257e+00
9.973425730139318546e+00 9.987286598233577450e+00 9.902647518982155006e+00 8.745185432742346165e+00 7.150296658977421060e+00
9.973508561417267160e+00 9.966694297651240930e+00 9.997725589495260579e+00 5.467393362714951799e+00 9.320446086504555083e+00
9.996617831311827018e+00 9.974755610080377366e+00 9.968948727403288856e+00 5.144781312251184957e+00 9.067384300630429550e+00
9.982716030365640592e+00 9.833621990910330624e+00 9.962152195161189994e+00 6.184222578408416382e+00 9.512189188546544827e+00
9.995258790634984791e+00 9.906294293144954466e+00 9.998095001934204973e+00 8.238512225174849490e+00 7.702325724695309184e+00
9.957037491878063307e+00 9.945376123853224115e+00 9.999221025255620177e+00 6.595289292682342541e+00 7.398350911627419535e+00
9.950442113309064140e+00 9.820974539119308844e+00 9.996841408231471604e+00 5.389781182521403480e+00 9.517881116379889761e+00
9.955741865047288641e+00 9.845596646313612865e+00 9.999023427353293414e+00 9.273579817667043201e+00 6.188366222585405474e+00
