time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	
8.321454479137184990e+01 9.285964750535455892e+01 8.941099302350336586e+01 9.270111882792051006e+01 9.927917943462820460e+01
9.028785087555530708e+01 9.807622278579546560e+01 9.955828356702807014e+01 9.862625423697811300e+01 1.054681996856317312e+02
8.539475894401566336e+01 1.035397200088176533e+02 8.927656400910379375e+01 9.968803376987821707e+01 9.485395695554140616e+01
9.754641244710123260e+01 8.954457398400995771e+01 8.718381347774925416e+01 1.017537632615998149e+02 1.195852101884557612e+02
9.780592643648142825e+01 8.998731723756968393e+01 8.076055726320460337e+01 9.929122047177023092e+01 9.707758347317766834e+01
9.685992765438497543e+01 8.596116879737608940e+01 8.643480087550135238e+01 9.791142217189060659e+01 1.090023918558378000e+02
1.104227951799979905e+02 9.227397487097587714e+01 7.831308036069951584e+01 1.105083640107057192e+02 8.707840771172269001e+01
9.736699959821478956e+01 8.721648690697116990e+01 7.204050251116399295e+01 8.648378478158289795e+01 1.196415066971259478e+02
8.741365588635001416e+01 8.266941447762799555e+01 6.533393137294879693e+01 8.895965855500607233e+01 9.565955978169701268e+01
9.381205992644852643e+01 9.879730269527915709e+01 6.546392652563727665e+01 1.011336247514901459e+02 1.067164879825847805e+02
8.592762077205287596e+01 8.397671381695927550e+01 8.409763719053904651e+01 9.915876577964365879e+01 1.067905418468143210e+02
8.883121969035553889e+01 8.273640572412782035e+01 8.201320309441602774e+01 1.082319185700526418e+02 1.067491846160525455e+02
9.603052537940351385e+01 9.173138369370599321e+01 9.046221366402197361e+01 1.015026443827285902e+02 1.020044736675155548e+02
9.198502486435728542e+01 8.001883500843619856e+01 9.659641117191586090e+01 9.765205128977403604e+01 9.836611849953382603e+01
8.668283723677996022e+01 7.552216928586236122e+01 9.450181633465092546e+01 1.011402519609729893e+02 1.051156145821054082e+02
8.657277025825202088e+01 7.660868157546450163e+01 9.312250589181155647e+01 1.162901890191161556e+02 1.042484370016998980e+02
8.095870326641068004e+01 9.926134733958909351e+01 1.050252716001071889e+02 1.143328649050812800e+02 1.002781901581759030e+02
8.305132095137315673e+01 9.870055500347228872e+01 8.340234601969106620e+01 9.179241392367723051e+01 1.126880689289453130e+02
1.009973654389983153e+02 9.574579619775366268e+01 8.930827452868115301e+01 1.050302556721827756e+02 1.008288557625342321e+02
1.000109633177956141e+02 9.814158477353949195e+01 8.790546404581942852e+01 1.187318051949235098e+02 1.072080225273378460e+02
1.031844550053774299e+02 9.194442274425230721e+01 8.501402535849923936e+01 8.816258389737996026e+01 1.007679305528174609e+02
8.656153925054304921e+01 1.086095043804483851e+02 8.633172889183140342e+01 8.709901427261098661e+01 1.010681836882115334e+02
9.629221212359425408e+01 9.704993033033341021e+01 8.172327943095743308e+01 1.185004332877121982e+02 1.036819848071003207e+02
9.642610637442579957e+01 1.070029681746107997e+02 8.948638562799909835e+01 1.192062188123084496e+02 1.047253196802915625e+02
8.625951216798466703e+01 8.621415221357455039e+01 6.925139637591895792e+01 1.010029426961793035e+02 9.721218135800017990e+01
7.489838521960109574e+01 8.700234160152028551e+01 7.424355587149644009e+01 1.093686278121916615e+02 9.745267474088751669e+01
8.575907244196434931e+01 8.561061484038955882e+01 7.677997750970577329e+01 1.024029563243383336e+02 1.067745931393524188e+02
1.073140888914774109e+02 9.982535753970951475e+01 8.946095601516503848e+01 9.434852836934800280e+01 1.030241458242697519e+02
1.095794829594096598e+02 9.487979414668990330e+01 8.628804341132315869e+01 9.122626189833236765e+01 1.164447083020395723e+02
1.108607034053728739e+02 8.983275674648031384e+01 9.353750008685774731e+01 9.067461136128115129e+01 1.027855916876132198e+02
1.147589556919382829e+02 9.738165819550307845e+01 8.104302382503665569e+01 8.802064657108817869e+01 1.057973578432022776e+02
7.897921195503997183e+01 9.519438084977009851e+01 1.025888325989291019e+02 1.149848904183323555e+02 9.746325665788108950e+01
8.095351549708307459e+01 1.032110028365674452e+02 1.067375895337991096e+02 1.031910252049755030e+02 9.585809467534156170e+01
1.024634324144419963e+02 1.014130142184328349e+02 9.390451717723308889e+01 8.842344922744986491e+01 9.222438636507033038e+01
9.368510994892899646e+01 1.038867587554641148e+02 8.221591570494624079e+01 9.710253983664647137e+01 8.982805385693342259e+01
9.001443889395261522e+01 1.109822483783653979e+02 8.273330309340724398e+01 9.919057407158334172e+01 8.945968040015881684e+01
9.196001178863643588e+01 8.367127183040371108e+01 8.780123883033897414e+01 1.045334567001606132e+02 1.152539904917739193e+02
7.643816186073937047e+01 9.614701998764843438e+01 1.003660984365546085e+02 1.056421362085066562e+02 1.082276075309375187e+02
9.256869448181265625e+01 1.001754158380391573e+02 9.356422827026642608e+01 1.187483916260033254e+02 1.091762254521808586e+02
9.762297296319280804e+01 8.347411799148822809e+01 1.048407856727618537e+02 1.207553916520490986e+02 9.122366612326970881e+01
8.042789067608592291e+01 1.080431871336141398e+02 8.938027582038540686e+01 1.034989364519396133e+02 1.088290793998195483e+02
7.894140426982490055e+01 1.063338422765608016e+02 1.083742623857743723e+02 1.063451915241068377e+02 1.106255130198542389e+02
8.428185437387099910e+01 1.076552916751408304e+02 1.129350895823227461e+02 1.067809757380774442e+02 9.794319963857751077e+01
8.319462516167277499e+01 9.656622783097739671e+01 9.806698361255185148e+01 1.080609882714851722e+02 1.073225596119079199e+02
8.459432317638528787e+01 9.604743027255670995e+01 8.957716348510030002e+01 1.026992449771123574e+02 9.637974857521390959e+01
8.314670487735270399e+01 1.120123352168676973e+02 7.927253400245248827e+01 9.897918202032488466e+01 1.049412524093817325e+02
9.342189179942660360e+01 1.115494034440800277e+02 8.290456484633779155e+01 9.163822817395163156e+01 1.053695645040210138e+02
7.837132796324483763e+01 1.268352822965545101e+02 8.027963750538025067e+01 8.734754141351248791e+01 1.121961731828178017e+02
7.264222278531529753e+01 7.351046796280260764e+01 7.978468031270055860e+01 1.150864888941101754e+02 1.122895550843692263e+02
9.922739487929435143e+01 7.725083706895078706e+01 1.004088594602695821e+02 1.148908235313528365e+02 8.690629857184124774e+01
7.956483920466799020e+01 7.817321325804213927e+01 1.014371911054078481e+02 9.668087426667723605e+01 9.708707807209378871e+01
7.954934852133736456e+01 7.447255665366840560e+01 9.952520060662597245e+01 9.638344782907918784e+01 9.672051614310113621e+01
9.348959086061624646e+01 9.072067880278771668e+01 1.016127984713688477e+02 9.821950829849829745e+01 9.842044620130631927e+01
8.539921427802801190e+01 1.061214222301301788e+02 1.053303821844057779e+02 9.134291258989256335e+01 1.002678978215772787e+02
8.317049901445086846e+01 1.082159623132335753e+02 7.413867963612275958e+01 1.085211549358360514e+02 1.007183773895866352e+02
8.855958361447424920e+01 8.880462256360931406e+01 7.893887862187766302e+01 1.075831603405966348e+02 1.066285110094547264e+02
9.752992255428596025e+01 8.718875231421719718e+01 7.854899105708682328e+01 1.138773022748217585e+02 9.503274697304206597e+01
8.637802874518898477e+01 9.653826898996472039e+01 9.272456170304810996e+01 1.136727048449989184e+02 1.062426911115853017e+02
9.224927965561896315e+01 1.051806426296830921e+02 1.018686175530551736e+02 9.375081758094692930e+01 8.662171728512470281e+01
9.059312584225619958e+01 1.010469293222346039e+02 1.090878572778834013e+02 9.389144177119652568e+01 1.122304381647486053e+02
9.610116377752645178e+01 7.961082021298204836e+01 1.036284944758303510e+02 1.121070642290368369e+02 1.064868797968328522e+02
8.531723517574152993e+01 9.369663661933788035e+01 1.124502799067196577e+02 1.159170167414123682e+02 1.104079571682468952e+02
9.134819193075269084e+01 7.947317029384814191e+01 1.094329624089478017e+02 8.994247601402420855e+01 1.190471193166277430e+02
8.928226732040103286e+01 8.488075334785608561e+01 7.630820172952549285e+01 1.204872924672440604e+02 1.115237461657055036e+02
8.324434082323867301e+01 1.081941176823614796e+02 8.290665012392000222e+01 1.150008300178992329e+02 1.174255769172173416e+02
9.863452970651569274e+01 9.634868142209677444e+01 8.142768860371421624e+01 1.147479332714600275e+02 1.148885484528519783e+02
8.458251156901249601e+01 8.730121901258077344e+01 8.732619809439681546e+01 1.150964090390511814e+02 1.123091524467570252e+02
8.664316341953787060e+01 8.933846889552989978e+01 8.128555679452438198e+01 1.099292940968775696e+02 1.147180394322812447e+02
8.033891601512367231e+01 9.493754658636350996e+01 9.725552736868331749e+01 1.062865528218837028e+02 9.922592974326087756e+01
9.022897212849754567e+01 9.886995307583330828e+01 7.895312170331695256e+01 1.152182278660063872e+02 9.662878926390747836e+01
9.164672220646676237e+01 9.549374109890460716e+01 8.321376073882548496e+01 1.025886510328919030e+02 1.003646169766400504e+02
9.319827209621584529e+01 9.883840681813211404e+01 9.190251471145496964e+01 1.092262451239357972e+02 9.680285531880986127e+01
8.806668015500108027e+01 9.569545231396477902e+01 8.421703372650436847e+01 1.045222946265231201e+02 1.012105336110876408e+02
8.678032811821759651e+01 1.127872768858609902e+02 1.070532953737265700e+02 1.046383027958881371e+02 1.027268746190791830e+02
8.992752500286454165e+01 1.008837835302972366e+02 7.762620260368676384e+01 1.122548327292828390e+02 1.069119347080575011e+02
8.836797099514043907e+01 1.036733934300559241e+02 8.274237807341198447e+01 9.242885522388570507e+01 9.335756981750162709e+01
9.037776912911921556e+01 1.137979390257278141e+02 8.647935390570229686e+01 9.183829430757177192e+01 1.127841655629253239e+02
8.898451149908034097e+01 8.728958652317292888e+01 9.094040383536848537e+01 9.690030099700943822e+01 1.069339414374750419e+02
1.138847010919043754e+02 9.755352078594498266e+01 8.055427377512194198e+01 9.654893619177673258e+01 9.663518505358896959e+01
1.171812456913702079e+02 1.051130211795011888e+02 9.977504312256785113e+01 1.057304320204061838e+02 1.089584760303705195e+02
1.075871766266846379e+02 1.223725761070394071e+02 7.792903474108071293e+01 9.605311710652168244e+01 1.126247397919072597e+02
7.460382531169258868e+01 1.184288537041480680e+02 7.787627960759284917e+01 9.052787637714189373e+01 9.365153576133033653e+01
9.323211721255236739e+01 1.162323421940705828e+02 7.516031992771078762e+01 9.925636974546014812e+01 9.642234691053731410e+01
1.052425681578570646e+02 8.049639607950240361e+01 1.047144656842576893e+02 1.255777983228424972e+02 1.133908508435396669e+02
9.225629190013333414e+01 1.041100329019268429e+02 8.427199501579111995e+01 9.528590870180919126e+01 1.140269674021906496e+02
1.067744840631545031e+02 9.884324384602180658e+01 8.847445369782478508e+01 9.292040332969544636e+01 1.075260136888519185e+02
9.451408483141126737e+01 1.023601966890985864e+02 8.287596418989690505e+01 8.833387591864510568e+01 1.061500122498373742e+02
8.754737312072273880e+01 1.107907680960530712e+02 9.568358821130016167e+01 9.127140340213598790e+01 1.020209441005980011e+02
8.368031885438861650e+01 1.102457400580188960e+02 1.105605895446033315e+02 9.958901886309655538e+01 9.614912812975933321e+01
8.714528348340724051e+01 7.956708136338841086e+01 1.021778898649025251e+02 1.032103182298403823e+02 9.550469513356816265e+01
9.203207652564290697e+01 7.846040202662339880e+01 9.709150230599959741e+01 1.031128081993254710e+02 1.025569809805543855e+02
9.837131152408838375e+01 8.127250825715198346e+01 9.773760862110508185e+01 9.799999246918233098e+01 1.184087328062302049e+02
7.868890267749074496e+01 9.378059393447323089e+01 8.130497583773714609e+01 1.020265281005160034e+02 1.102929858532883713e+02
8.742999357458947429e+01 8.852164441242605619e+01 9.748354946348439398e+01 1.054301346469310090e+02 9.827016365504258033e+01
8.400885497288028603e+01 1.042283138017941582e+02 9.576787045836988455e+01 9.788420682227646807e+01 1.007735079347703220e+02
1.014569091609144351e+02 9.707254852169441506e+01 1.029738878418622932e+02 1.003926303655401853e+02 1.000758949278539376e+02
7.707278538606705354e+01 1.013892497221933979e+02 8.846934235064333052e+01 1.091915633130113576e+02 9.673297867306645514e+01
8.389868831929894100e+01 8.828139076453604162e+01 8.596272851397219483e+01 1.075324720853477771e+02 1.102285441914367681e+02
7.828575407224025184e+01 1.000919589956012601e+02 9.161115607563945673e+01 1.099062866490021406e+02 9.868882780818236711e+01
1.050847000754999243e+02 8.947104790600451452e+01 1.001999106860034487e+02 1.082605982835177656e+02 9.974529488967576185e+01
9.816473786660290557e+01 1.150160453218882424e+02 8.660973468301072842e+01 1.037956181580240838e+02 9.324572099371690115e+01
8.156870732077086927e+01 8.680959790423057143e+01 9.377794347935223129e+01 1.128106981965109270e+02 1.050828862525756051e+02
8.491613204735756426e+01 8.979560977382297438e+01 9.041710547987244695e+01 1.072658966373473390e+02 9.937733597939129027e+01
8.944161823330173888e+01 9.267014155961645372e+01 8.825772352302929846e+01 9.696970836032303964e+01 9.909936739373023329e+01
9.251720953200256758e+01 1.058616889481800598e+02 9.402864945438579980e+01 1.171916084493252015e+02 1.004596796599599600e+02
9.088732335144820240e+01 9.088732822386022292e+01 8.661896708884042084e+01 9.313722755784959872e+01 1.015741257487319729e+02
9.016450933942110169e+01 9.960254256018066599e+01 9.233611030018856525e+01 1.079989314754485150e+02 1.012564619945641056e+02
8.303720140373218328e+01 9.110208927709878424e+01 9.235162133140545393e+01 1.064766392433529489e+02 1.102546774922528812e+02
7.847947880985907432e+01 8.622725008948044945e+01 8.766633268046410876e+01 9.264944975492265655e+01 9.744530668966625342e+01
8.797750572331818830e+01 8.386896566159003896e+01 8.584150205058682559e+01 1.055965743497795728e+02 9.441819474769644671e+01
9.102418854149797767e+01 7.461128346576099091e+01 9.764044275660990024e+01 9.266143201139786356e+01 1.098104791161816394e+02
8.963091082063337467e+01 9.512216054557816847e+01 9.617957240240315286e+01 9.299706625901845314e+01 9.343091189429145516e+01
8.894704189234985847e+01 9.833078427913829955e+01 8.555573250552173192e+01 1.044999491256563999e+02 9.260223586202602064e+01
9.924719479636036112e+01 9.968059088682230140e+01 8.603749083734790304e+01 1.003129752924513411e+02 9.028582877713886035e+01
1.046583230424556490e+02 9.813191984075103846e+01 8.247288622532258273e+01 1.133070835310374491e+02 1.119772000881968097e+02
9.967007867208673133e+01 9.400988392636048729e+01 9.079062920410370907e+01 1.178032854979124693e+02 1.085001012301190144e+02
9.901316609435789928e+01 9.036204503984487246e+01 9.065779439788337868e+01 1.191525427713612260e+02 9.639356697419756870e+01
8.691626645056236100e+01 9.595037315900989938e+01 8.843439201868014266e+01 8.999932682138711471e+01 9.960002472167708731e+01
7.910851020688429003e+01 8.460731964639857949e+01 9.006295457106901381e+01 8.655573205018552585e+01 9.776598982364492940e+01
8.824741639663986348e+01 9.518157915163267546e+01 1.139402324472631562e+02 1.073529347095305440e+02 1.014821805364450995e+02
9.978133836705303850e+01 1.120885521014333222e+02 1.089434850238041150e+02 9.260046755065052082e+01 1.008294413595152434e+02
8.657636568281735379e+01 7.725102060383811420e+01 8.980230041184695722e+01 1.044647783219328545e+02 1.035709160567312210e+02
8.504426431308328915e+01 8.610312655645725499e+01 8.575497760812805836e+01 1.011541584871540067e+02 9.508912129088284360e+01
8.574979972259927763e+01 8.487558325005821303e+01 8.112238210615177536e+01 1.093792851519618381e+02 8.791984883481400459e+01
8.994293468242079825e+01 8.498569307277591633e+01 8.183164947742403683e+01 1.050383916235028892e+02 9.762640976440697216e+01
7.471627965708056252e+01 8.855999829339447160e+01 8.924430469551141698e+01 1.000741594294712371e+02 1.016913548140351935e+02
6.891722738046398433e+01 8.221007679876197471e+01 9.580688903054684147e+01 1.016167659801278376e+02 9.646766482713800883e+01
9.549686116306345696e+01 9.157263550892466242e+01 8.245367282912123130e+01 1.073679841406414539e+02 8.951510641821866443e+01
9.563056054898211755e+01 8.259817787380788445e+01 9.747240323893962000e+01 9.231315395122859968e+01 1.129401226725791219e+02
9.695614251132096229e+01 9.987139771392621412e+01 8.646868822486618456e+01 9.454618091808677605e+01 1.066262400912385147e+02
